Using launch settings from src/AeroCore.GroundStation/Properties/launchSettings.json...
Building...
info: AeroCore.GroundStation.GroundStationWorker[0]
      Ground Station Starting...
info: AeroCore.Shared.Services.MockTelemetryProvider[0]
      Mock Telemetry Sensor Initialized.
info: Microsoft.Hosting.Lifetime[0]
      Application started. Press Ctrl+C to shut down.
info: Microsoft.Hosting.Lifetime[0]
      Hosting environment: Development
info: Microsoft.Hosting.Lifetime[0]
      Content root path: /app/src/AeroCore.GroundStation

============================================================
              AEROCORE GROUND STATION v1.0
============================================================
  > System Init:      18:35:53
  > System Status:    Ready
  > Telemetry Link:   Listening (Mock)...
  (Press Ctrl+C to exit)

  [LEGEND]
   ALT: Altitude (ft)   VEL: Velocity (kts)
   PIT: Pitch (deg)     ROL: Roll (deg)

   [◄■■+■|■+■■►] : Attitude Indicator (Active) | [   + | +   ] : Attitude Indicator (Neutral)
   ↑↑ : Fast Rise | ↑  : Slow Rise | →  : Stable | ↓  : Slow Fall | ↓↓ : Fast Fall
   [ OK ] : Stable | [WARN] : Warning | [CRIT] : Critical (Audible Alert)

info: AeroCore.GroundStation.GroundStationWorker[0]
      Ground Station Listening for Telemetry...

[⠋] [GCS] @ 18:35:53.585 | ALT:  10,034.99 ft    | VEL:   255.6 kts    | PIT:   -0.56 deg [   + | +   ] | ROL:   -0.38 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:35:54.098 | ALT:  10,006.87 ft ↓↓ | VEL:   253.7 kts ↓↓ | PIT:   -0.97 deg [   + | +   ] | ROL:   +0.88 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:35:54.600 | ALT:  10,071.58 ft ↑↑ | VEL:   256.7 kts ↑↑ | PIT:   +0.37 deg [   + | +   ] | ROL:   +0.23 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:35:55.101 | ALT:  10,037.53 ft ↓↓ | VEL:   256.0 kts ↓  | PIT:   -0.50 deg [   + | +   ] | ROL:   -0.34 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:35:55.602 | ALT:  10,099.68 ft ↑↑ | VEL:   257.9 kts ↑↑ | PIT:   +0.91 deg [   + | +   ] | ROL:   +0.78 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:35:56.102 | ALT:  10,099.92 ft ↑  | VEL:   251.9 kts ↓↓ | PIT:   +0.49 deg [   + | +   ] | ROL:   +0.14 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:35:56.603 | ALT:  10,040.56 ft ↓↓ | VEL:   254.1 kts ↑↑ | PIT:   +0.95 deg [   + | +   ] | ROL:   +0.89 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:35:57.104 | ALT:  10,033.20 ft ↓↓ | VEL:   259.0 kts ↑↑ | PIT:   -0.61 deg [   + | +   ] | ROL:   -0.06 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:35:57.605 | ALT:  10,089.19 ft ↑↑ | VEL:   250.0 kts ↓↓ | PIT:   -0.30 deg [   + | +   ] | ROL:   -0.90 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:35:58.106 | ALT:  10,095.59 ft ↑↑ | VEL:   257.5 kts ↑↑ | PIT:   +0.73 deg [   + | +   ] | ROL:   -0.09 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:35:58.607 | ALT:  10,072.79 ft ↓↓ | VEL:   255.0 kts ↓↓ | PIT:   -0.81 deg [   + | +   ] | ROL:   -0.60 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:35:59.108 | ALT:  10,009.92 ft ↓↓ | VEL:   253.6 kts ↓↓ | PIT:   +0.87 deg [   + | +   ] | ROL:   -0.56 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:35:59.608 | ALT:  10,076.56 ft ↑↑ | VEL:   251.7 kts ↓↓ | PIT:   -0.83 deg [   + | +   ] | ROL:   -0.09 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:36:00.109 | ALT:  10,073.10 ft ↓↓ | VEL:   253.5 kts ↑↑ | PIT:   +0.36 deg [   + | +   ] | ROL:   +0.19 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:36:00.610 | ALT:  10,067.50 ft ↓↓ | VEL:   251.1 kts ↓↓ | PIT:   -0.89 deg [   + | +   ] | ROL:   -0.16 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:36:01.111 | ALT:  10,064.27 ft ↓↓ | VEL:   256.7 kts ↑↑ | PIT:   +0.98 deg [   + | +   ] | ROL:   +0.82 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:36:01.612 | ALT:  10,028.45 ft ↓↓ | VEL:   258.1 kts ↑↑ | PIT:   -0.45 deg [   + | +   ] | ROL:   +0.90 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:36:02.113 | ALT:  10,098.76 ft ↑↑ | VEL:   250.1 kts ↓↓ | PIT:   +0.99 deg [   + | +   ] | ROL:   -0.55 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:36:02.614 | ALT:  10,001.62 ft ↓↓ | VEL:   251.8 kts ↑↑ | PIT:   +0.86 deg [   + | +   ] | ROL:   -0.64 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:36:03.115 | ALT:  10,021.00 ft ↑↑ | VEL:   259.7 kts ↑↑ | PIT:   +0.51 deg [   + | +   ] | ROL:   -0.27 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:36:03.616 | ALT:  10,077.68 ft ↑↑ | VEL:   255.2 kts ↓↓ | PIT:   +0.63 deg [   + | +   ] | ROL:   +0.80 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:36:04.117 | ALT:  10,027.64 ft ↓↓ | VEL:   257.2 kts ↑↑ | PIT:   -0.12 deg [   + | +   ] | ROL:   +0.42 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:36:04.618 | ALT:  10,080.12 ft ↑↑ | VEL:   257.6 kts ↑  | PIT:   -0.99 deg [   + | +   ] | ROL:   +0.02 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:36:05.118 | ALT:  10,002.04 ft ↓↓ | VEL:   250.2 kts ↓↓ | PIT:   +0.02 deg [   + | +   ] | ROL:   +0.21 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:36:05.619 | ALT:  10,035.31 ft ↑↑ | VEL:   257.8 kts ↑↑ | PIT:   -0.59 deg [   + | +   ] | ROL:   +0.92 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:36:06.120 | ALT:  10,069.37 ft ↑↑ | VEL:   251.2 kts ↓↓ | PIT:   -0.88 deg [   + | +   ] | ROL:   -0.57 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:36:06.621 | ALT:  10,017.34 ft ↓↓ | VEL:   257.1 kts ↑↑ | PIT:   -0.73 deg [   + | +   ] | ROL:   -0.21 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:36:07.121 | ALT:  10,010.43 ft ↓↓ | VEL:   251.2 kts ↓↓ | PIT:   -0.73 deg [   + | +   ] | ROL:   +0.17 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:36:07.622 | ALT:  10,082.04 ft ↑↑ | VEL:   252.4 kts ↑↑ | PIT:   -0.90 deg [   + | +   ] | ROL:   +0.58 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:36:08.123 | ALT:  10,054.52 ft ↓↓ | VEL:   258.0 kts ↑↑ | PIT:   -0.16 deg [   + | +   ] | ROL:   +0.39 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:36:08.624 | ALT:  10,067.52 ft ↑↑ | VEL:   252.9 kts ↓↓ | PIT:   +0.41 deg [   + | +   ] | ROL:   +0.50 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:36:09.125 | ALT:  10,016.81 ft ↓↓ | VEL:   256.2 kts ↑↑ | PIT:   -0.97 deg [   + | +   ] | ROL:   +0.15 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:36:28.159 | ALT:  10,058.00 ft ↑↑ | VEL:   259.3 kts ↑↑ | PIT:   +0.05 deg [   + | +   ] | ROL:   -0.83 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:36:28.660 | ALT:  10,010.37 ft ↓↓ | VEL:   256.4 kts ↓↓ | PIT:   -0.49 deg [   + | +   ] | ROL:   -0.72 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:36:29.161 | ALT:  10,079.55 ft ↑↑ | VEL:   259.2 kts ↑↑ | PIT:   -0.01 deg [   + | +   ] | ROL:   +0.27 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:36:29.662 | ALT:  10,079.31 ft ↓  | VEL:   257.6 kts ↓↓ | PIT:   -0.05 deg [   + | +   ] | ROL:   +0.66 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:36:30.162 | ALT:  10,097.36 ft ↑↑ | VEL:   254.3 kts ↓↓ | PIT:   -0.89 deg [   + | +   ] | ROL:   +0.82 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:36:30.663 | ALT:  10,072.08 ft ↓↓ | VEL:   253.7 kts ↓  | PIT:   +0.62 deg [   + | +   ] | ROL:   +0.69 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:36:31.164 | ALT:  10,051.47 ft ↓↓ | VEL:   252.5 kts ↓↓ | PIT:   +0.27 deg [   + | +   ] | ROL:   +0.85 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:36:31.664 | ALT:  10,014.01 ft ↓↓ | VEL:   259.6 kts ↑↑ | PIT:   +0.20 deg [   + | +   ] | ROL:   -0.26 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:36:32.165 | ALT:  10,028.73 ft ↑↑ | VEL:   257.7 kts ↓↓ | PIT:   +0.30 deg [   + | +   ] | ROL:   -0.40 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:36:32.666 | ALT:  10,023.82 ft ↓↓ | VEL:   252.0 kts ↓↓ | PIT:   +0.26 deg [   + | +   ] | ROL:   -0.04 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:36:33.167 | ALT:  10,023.07 ft ↓  | VEL:   252.5 kts ↑  | PIT:   -0.07 deg [   + | +   ] | ROL:   +0.65 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:36:33.667 | ALT:  10,042.72 ft ↑↑ | VEL:   250.8 kts ↓↓ | PIT:   -0.91 deg [   + | +   ] | ROL:   +0.15 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:36:34.168 | ALT:  10,089.77 ft ↑↑ | VEL:   258.6 kts ↑↑ | PIT:   +0.49 deg [   + | +   ] | ROL:   -0.09 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:36:34.669 | ALT:  10,073.86 ft ↓↓ | VEL:   258.4 kts ↓  | PIT:   -0.23 deg [   + | +   ] | ROL:   -0.99 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:36:35.170 | ALT:  10,018.37 ft ↓↓ | VEL:   259.5 kts ↑↑ | PIT:   -0.32 deg [   + | +   ] | ROL:   -0.20 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:36:35.670 | ALT:  10,088.87 ft ↑↑ | VEL:   258.7 kts ↓  | PIT:   +0.71 deg [   + | +   ] | ROL:   +0.60 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:36:36.171 | ALT:  10,090.07 ft ↑↑ | VEL:   259.7 kts ↑↑ | PIT:   -0.87 deg [   + | +   ] | ROL:   -0.66 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:36:36.672 | ALT:  10,060.32 ft ↓↓ | VEL:   258.7 kts ↓  | PIT:   -0.98 deg [   + | +   ] | ROL:   -0.78 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:36:37.172 | ALT:  10,080.09 ft ↑↑ | VEL:   257.9 kts ↓  | PIT:   +0.83 deg [   + | +   ] | ROL:   +0.43 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:36:37.673 | ALT:  10,044.40 ft ↓↓ | VEL:   256.4 kts ↓↓ | PIT:   -0.87 deg [   + | +   ] | ROL:   +0.31 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:36:38.174 | ALT:  10,000.55 ft ↓↓ | VEL:   252.2 kts ↓↓ | PIT:   -0.28 deg [   + | +   ] | ROL:   -0.72 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:36:38.675 | ALT:  10,034.92 ft ↑↑ | VEL:   253.7 kts ↑↑ | PIT:   +0.11 deg [   + | +   ] | ROL:   +0.03 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:36:39.176 | ALT:  10,058.94 ft ↑↑ | VEL:   252.4 kts ↓↓ | PIT:   +0.77 deg [   + | +   ] | ROL:   -0.86 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:36:39.676 | ALT:  10,094.80 ft ↑↑ | VEL:   252.9 kts ↑  | PIT:   +0.16 deg [   + | +   ] | ROL:   +0.86 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:36:40.177 | ALT:  10,022.05 ft ↓↓ | VEL:   259.9 kts ↑↑ | PIT:   +0.96 deg [   + | +   ] | ROL:   -0.34 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:36:40.678 | ALT:  10,058.66 ft ↑↑ | VEL:   252.0 kts ↓↓ | PIT:   -0.60 deg [   + | +   ] | ROL:   -0.91 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:36:41.178 | ALT:  10,069.51 ft ↑↑ | VEL:   256.7 kts ↑↑ | PIT:   +0.80 deg [   + | +   ] | ROL:   -0.49 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:36:41.679 | ALT:  10,078.49 ft ↑↑ | VEL:   251.4 kts ↓↓ | PIT:   -0.67 deg [   + | +   ] | ROL:   -0.86 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:36:42.180 | ALT:  10,068.16 ft ↓↓ | VEL:   251.0 kts ↓  | PIT:   -0.77 deg [   + | +   ] | ROL:   +0.69 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:36:42.681 | ALT:  10,053.41 ft ↓↓ | VEL:   254.0 kts ↑↑ | PIT:   +0.82 deg [   + | +   ] | ROL:   +0.27 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:36:43.181 | ALT:  10,071.97 ft ↑↑ | VEL:   250.7 kts ↓↓ | PIT:   -0.94 deg [   + | +   ] | ROL:   +0.67 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:36:43.682 | ALT:  10,077.28 ft ↑↑ | VEL:   255.8 kts ↑↑ | PIT:   +0.92 deg [   + | +   ] | ROL:   +0.78 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:36:44.183 | ALT:  10,030.54 ft ↓↓ | VEL:   252.8 kts ↓↓ | PIT:   +0.14 deg [   + | +   ] | ROL:   -0.01 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:36:44.684 | ALT:  10,038.04 ft ↑↑ | VEL:   256.9 kts ↑↑ | PIT:   +0.35 deg [   + | +   ] | ROL:   -0.59 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:36:45.184 | ALT:  10,011.03 ft ↓↓ | VEL:   252.2 kts ↓↓ | PIT:   +0.79 deg [   + | +   ] | ROL:   -0.41 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:36:45.685 | ALT:  10,011.05 ft →  | VEL:   259.3 kts ↑↑ | PIT:   +0.01 deg [   + | +   ] | ROL:   -0.09 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:36:46.186 | ALT:  10,092.59 ft ↑↑ | VEL:   251.1 kts ↓↓ | PIT:   -0.53 deg [   + | +   ] | ROL:   -0.43 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:36:46.686 | ALT:  10,058.37 ft ↓↓ | VEL:   257.9 kts ↑↑ | PIT:   +0.79 deg [   + | +   ] | ROL:   -0.51 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:36:47.191 | ALT:  10,011.32 ft ↓↓ | VEL:   256.5 kts ↓↓ | PIT:   -0.23 deg [   + | +   ] | ROL:   -0.89 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:36:47.692 | ALT:  10,061.69 ft ↑↑ | VEL:   256.0 kts ↓  | PIT:   +0.32 deg [   + | +   ] | ROL:   -0.26 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:36:48.193 | ALT:  10,076.77 ft ↑↑ | VEL:   257.6 kts ↑↑ | PIT:   -0.74 deg [   + | +   ] | ROL:   -0.60 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:36:48.694 | ALT:  10,085.86 ft ↑↑ | VEL:   259.5 kts ↑↑ | PIT:   +0.56 deg [   + | +   ] | ROL:   +0.23 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:36:49.194 | ALT:  10,029.21 ft ↓↓ | VEL:   251.8 kts ↓↓ | PIT:   +0.69 deg [   + | +   ] | ROL:   +0.57 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:36:49.695 | ALT:  10,018.68 ft ↓↓ | VEL:   253.4 kts ↑↑ | PIT:   -0.17 deg [   + | +   ] | ROL:   -0.22 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:36:50.196 | ALT:  10,081.20 ft ↑↑ | VEL:   253.6 kts ↑  | PIT:   -0.71 deg [   + | +   ] | ROL:   +0.45 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:36:50.697 | ALT:  10,079.31 ft ↓↓ | VEL:   252.4 kts ↓↓ | PIT:   +0.66 deg [   + | +   ] | ROL:   -0.54 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:36:51.197 | ALT:  10,011.84 ft ↓↓ | VEL:   259.2 kts ↑↑ | PIT:   -0.34 deg [   + | +   ] | ROL:   -0.60 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:36:51.698 | ALT:  10,079.65 ft ↑↑ | VEL:   255.0 kts ↓↓ | PIT:   +0.21 deg [   + | +   ] | ROL:   +0.15 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:36:52.199 | ALT:  10,039.59 ft ↓↓ | VEL:   259.7 kts ↑↑ | PIT:   -0.62 deg [   + | +   ] | ROL:   +0.61 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:36:52.700 | ALT:  10,073.01 ft ↑↑ | VEL:   258.2 kts ↓↓ | PIT:   -0.52 deg [   + | +   ] | ROL:   -0.60 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:36:53.201 | ALT:  10,006.10 ft ↓↓ | VEL:   250.9 kts ↓↓ | PIT:   +0.21 deg [   + | +   ] | ROL:   -0.05 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:36:53.702 | ALT:  10,007.46 ft ↑↑ | VEL:   251.4 kts ↑  | PIT:   -0.21 deg [   + | +   ] | ROL:   +0.40 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:36:54.202 | ALT:  10,058.63 ft ↑↑ | VEL:   258.1 kts ↑↑ | PIT:   -0.31 deg [   + | +   ] | ROL:   +0.40 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:36:54.703 | ALT:  10,047.36 ft ↓↓ | VEL:   254.4 kts ↓↓ | PIT:   +0.83 deg [   + | +   ] | ROL:   +0.29 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:36:55.204 | ALT:  10,024.46 ft ↓↓ | VEL:   255.8 kts ↑↑ | PIT:   -0.49 deg [   + | +   ] | ROL:   -0.25 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:36:55.705 | ALT:  10,080.44 ft ↑↑ | VEL:   255.5 kts ↓  | PIT:   +0.60 deg [   + | +   ] | ROL:   +0.10 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:36:56.205 | ALT:  10,075.11 ft ↓↓ | VEL:   259.7 kts ↑↑ | PIT:   -0.65 deg [   + | +   ] | ROL:   +0.50 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:36:56.706 | ALT:  10,000.76 ft ↓↓ | VEL:   255.2 kts ↓↓ | PIT:   -0.48 deg [   + | +   ] | ROL:   -0.88 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:36:57.207 | ALT:  10,059.21 ft ↑↑ | VEL:   255.7 kts ↑  | PIT:   -0.22 deg [   + | +   ] | ROL:   +0.20 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:36:57.708 | ALT:  10,010.47 ft ↓↓ | VEL:   252.3 kts ↓↓ | PIT:   +0.33 deg [   + | +   ] | ROL:   -0.37 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:36:58.209 | ALT:  10,035.10 ft ↑↑ | VEL:   254.6 kts ↑↑ | PIT:   +0.31 deg [   + | +   ] | ROL:   +0.21 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:36:58.709 | ALT:  10,071.69 ft ↑↑ | VEL:   257.8 kts ↑↑ | PIT:   +0.09 deg [   + | +   ] | ROL:   -0.41 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:36:59.210 | ALT:  10,081.24 ft ↑↑ | VEL:   250.8 kts ↓↓ | PIT:   +0.75 deg [   + | +   ] | ROL:   -0.67 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:36:59.712 | ALT:  10,008.17 ft ↓↓ | VEL:   253.9 kts ↑↑ | PIT:   -0.02 deg [   + | +   ] | ROL:   +0.49 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:37:00.213 | ALT:  10,097.80 ft ↑↑ | VEL:   250.1 kts ↓↓ | PIT:   -0.63 deg [   + | +   ] | ROL:   -0.27 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:37:00.713 | ALT:  10,095.93 ft ↓↓ | VEL:   254.8 kts ↑↑ | PIT:   -0.54 deg [   + | +   ] | ROL:   -0.84 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:37:01.214 | ALT:  10,073.82 ft ↓↓ | VEL:   252.1 kts ↓↓ | PIT:    0.00 deg [   + | +   ] | ROL:   +0.58 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:37:01.715 | ALT:  10,075.48 ft ↑↑ | VEL:   251.6 kts ↓  | PIT:   -0.12 deg [   + | +   ] | ROL:   -0.61 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:37:02.216 | ALT:  10,082.33 ft ↑↑ | VEL:   254.5 kts ↑↑ | PIT:   +0.66 deg [   + | +   ] | ROL:   -0.66 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:37:02.716 | ALT:  10,073.61 ft ↓↓ | VEL:   251.1 kts ↓↓ | PIT:   -0.84 deg [   + | +   ] | ROL:   +0.92 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:37:03.217 | ALT:  10,051.59 ft ↓↓ | VEL:   254.1 kts ↑↑ | PIT:   +0.83 deg [   + | +   ] | ROL:   +0.69 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:37:03.718 | ALT:  10,006.42 ft ↓↓ | VEL:   252.3 kts ↓↓ | PIT:   -0.63 deg [   + | +   ] | ROL:   +0.01 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:37:04.219 | ALT:  10,003.21 ft ↓↓ | VEL:   253.9 kts ↑↑ | PIT:   -0.35 deg [   + | +   ] | ROL:   +0.18 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:37:04.719 | ALT:  10,038.26 ft ↑↑ | VEL:   255.1 kts ↑↑ | PIT:   +0.75 deg [   + | +   ] | ROL:   -0.39 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:37:05.220 | ALT:  10,011.51 ft ↓↓ | VEL:   258.3 kts ↑↑ | PIT:   -0.49 deg [   + | +   ] | ROL:   -0.26 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:37:05.721 | ALT:  10,093.85 ft ↑↑ | VEL:   255.5 kts ↓↓ | PIT:   +0.55 deg [   + | +   ] | ROL:   -0.11 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:37:06.222 | ALT:  10,033.89 ft ↓↓ | VEL:   254.4 kts ↓↓ | PIT:   +0.53 deg [   + | +   ] | ROL:   -0.20 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:37:06.722 | ALT:  10,037.22 ft ↑↑ | VEL:   253.4 kts ↓  | PIT:   +0.60 deg [   + | +   ] | ROL:   -0.20 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:37:07.227 | ALT:  10,049.18 ft ↑↑ | VEL:   250.0 kts ↓↓ | PIT:   -0.40 deg [   + | +   ] | ROL:   -0.25 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:37:07.728 | ALT:  10,033.94 ft ↓↓ | VEL:   257.4 kts ↑↑ | PIT:   -0.88 deg [   + | +   ] | ROL:   +0.36 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:37:08.229 | ALT:  10,099.99 ft ↑↑ | VEL:   258.8 kts ↑↑ | PIT:   -0.23 deg [   + | +   ] | ROL:   +0.71 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:37:08.729 | ALT:  10,097.20 ft ↓↓ | VEL:   256.8 kts ↓↓ | PIT:   -0.87 deg [   + | +   ] | ROL:   -0.38 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:37:09.230 | ALT:  10,071.43 ft ↓↓ | VEL:   253.1 kts ↓↓ | PIT:   -0.34 deg [   + | +   ] | ROL:   +0.69 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:37:09.731 | ALT:  10,045.58 ft ↓↓ | VEL:   259.3 kts ↑↑ | PIT:   -0.35 deg [   + | +   ] | ROL:   -0.90 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:37:10.232 | ALT:  10,081.91 ft ↑↑ | VEL:   252.9 kts ↓↓ | PIT:   -0.07 deg [   + | +   ] | ROL:   -0.36 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:37:10.732 | ALT:  10,050.22 ft ↓↓ | VEL:   256.2 kts ↑↑ | PIT:   -0.45 deg [   + | +   ] | ROL:   -0.36 deg [   + | +   ] | [WARN] (VEL)           
