Using launch settings from src/AeroCore.GroundStation/Properties/launchSettings.json...
Building...
info: AeroCore.GroundStation.GroundStationWorker[0]
      Ground Station Starting...
info: AeroCore.Shared.Services.MockTelemetryProvider[0]
      Mock Telemetry Sensor Initialized.
info: Microsoft.Hosting.Lifetime[0]
      Application started. Press Ctrl+C to shut down.
info: Microsoft.Hosting.Lifetime[0]
      Hosting environment: Development
info: Microsoft.Hosting.Lifetime[0]
      Content root path: /app/src/AeroCore.GroundStation

============================================================
              AEROCORE GROUND STATION v1.0
============================================================
  > System Init:      18:33:07
  > System Status:    Ready
  > Telemetry Link:   Listening (Mock)...
  (Press Ctrl+C to exit)

  [LEGEND]
   ALT: Altitude (ft)   VEL: Velocity (kts)
   PIT: Pitch (deg)     ROL: Roll (deg)

   [◄■■+■|■+■■►] : Attitude Indicator (Active) | [   + | +   ] : Attitude Indicator (Neutral)
   ↑↑ : Fast Rise | ↑  : Slow Rise | →  : Stable | ↓  : Slow Fall | ↓↓ : Fast Fall
   [ OK ] : Stable | [WARN] : Warning | [CRIT] : Critical (Audible Alert)

info: AeroCore.GroundStation.GroundStationWorker[0]
      Ground Station Listening for Telemetry...

[⠋] [GCS] @ 18:33:08.044 | ALT:  10,020.53 ft    | VEL:   259.6 kts    | PIT:   +0.42 deg [   + | +   ] | ROL:   +0.76 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:33:08.558 | ALT:  10,070.90 ft ↑↑ | VEL:   250.3 kts ↓↓ | PIT:   -0.18 deg [   + | +   ] | ROL:   -0.40 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:33:09.059 | ALT:  10,031.50 ft ↓↓ | VEL:   252.8 kts ↑↑ | PIT:   -0.84 deg [   + | +   ] | ROL:   -0.84 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:33:09.560 | ALT:  10,012.01 ft ↓↓ | VEL:   256.4 kts ↑↑ | PIT:   +0.60 deg [   + | +   ] | ROL:   -0.43 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:33:10.061 | ALT:  10,017.09 ft ↑↑ | VEL:   251.2 kts ↓↓ | PIT:   +0.58 deg [   + | +   ] | ROL:   -0.26 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:33:10.562 | ALT:  10,075.70 ft ↑↑ | VEL:   251.9 kts ↑  | PIT:   -0.26 deg [   + | +   ] | ROL:   +0.87 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:33:11.063 | ALT:  10,068.94 ft ↓↓ | VEL:   257.4 kts ↑↑ | PIT:   +0.35 deg [   + | +   ] | ROL:   -0.24 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:33:11.564 | ALT:  10,065.73 ft ↓↓ | VEL:   256.1 kts ↓↓ | PIT:   -0.58 deg [   + | +   ] | ROL:   -0.42 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:33:12.065 | ALT:  10,039.52 ft ↓↓ | VEL:   250.5 kts ↓↓ | PIT:   +0.95 deg [   + | +   ] | ROL:   -0.21 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:33:12.566 | ALT:  10,077.25 ft ↑↑ | VEL:   252.9 kts ↑↑ | PIT:   -0.13 deg [   + | +   ] | ROL:   +0.33 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:33:13.067 | ALT:  10,090.85 ft ↑↑ | VEL:   250.6 kts ↓↓ | PIT:   -0.36 deg [   + | +   ] | ROL:   -0.81 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:33:13.567 | ALT:  10,020.97 ft ↓↓ | VEL:   252.5 kts ↑↑ | PIT:   +0.31 deg [   + | +   ] | ROL:   +0.14 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:33:14.068 | ALT:  10,003.90 ft ↓↓ | VEL:   257.1 kts ↑↑ | PIT:   +0.96 deg [   + | +   ] | ROL:   -0.66 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:33:14.569 | ALT:  10,081.96 ft ↑↑ | VEL:   250.3 kts ↓↓ | PIT:   +0.98 deg [   + | +   ] | ROL:   -0.53 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:33:15.070 | ALT:  10,024.20 ft ↓↓ | VEL:   257.5 kts ↑↑ | PIT:   +0.51 deg [   + | +   ] | ROL:   -0.47 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:33:15.571 | ALT:  10,009.13 ft ↓↓ | VEL:   253.6 kts ↓↓ | PIT:   -0.97 deg [   + | +   ] | ROL:   +0.08 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:33:16.072 | ALT:  10,089.31 ft ↑↑ | VEL:   258.7 kts ↑↑ | PIT:   -0.54 deg [   + | +   ] | ROL:   -0.64 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:33:16.573 | ALT:  10,053.34 ft ↓↓ | VEL:   259.1 kts ↑  | PIT:   -0.40 deg [   + | +   ] | ROL:   +0.69 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:33:17.074 | ALT:  10,014.37 ft ↓↓ | VEL:   251.4 kts ↓↓ | PIT:   +0.46 deg [   + | +   ] | ROL:   -0.51 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:33:17.574 | ALT:  10,005.62 ft ↓↓ | VEL:   258.1 kts ↑↑ | PIT:   -0.71 deg [   + | +   ] | ROL:   +0.41 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:33:18.075 | ALT:  10,008.07 ft ↑↑ | VEL:   254.8 kts ↓↓ | PIT:   +0.39 deg [   + | +   ] | ROL:   -0.01 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:33:18.576 | ALT:  10,022.54 ft ↑↑ | VEL:   255.7 kts ↑  | PIT:   +0.01 deg [   + | +   ] | ROL:   +0.69 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:33:19.077 | ALT:  10,014.94 ft ↓↓ | VEL:   255.3 kts ↓  | PIT:   +0.92 deg [   + | +   ] | ROL:   +0.84 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:33:19.577 | ALT:  10,016.78 ft ↑↑ | VEL:   253.2 kts ↓↓ | PIT:   -0.77 deg [   + | +   ] | ROL:   +0.05 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:33:20.078 | ALT:  10,029.33 ft ↑↑ | VEL:   250.1 kts ↓↓ | PIT:   +0.62 deg [   + | +   ] | ROL:   -0.22 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:33:20.579 | ALT:  10,063.56 ft ↑↑ | VEL:   252.6 kts ↑↑ | PIT:   -0.01 deg [   + | +   ] | ROL:   -0.35 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:33:21.080 | ALT:  10,027.69 ft ↓↓ | VEL:   251.6 kts ↓  | PIT:   -0.78 deg [   + | +   ] | ROL:   -0.71 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:33:21.580 | ALT:  10,080.68 ft ↑↑ | VEL:   253.1 kts ↑↑ | PIT:   +0.27 deg [   + | +   ] | ROL:   -0.76 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:33:22.081 | ALT:  10,031.11 ft ↓↓ | VEL:   251.6 kts ↓↓ | PIT:   +0.88 deg [   + | +   ] | ROL:   +0.50 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:33:22.582 | ALT:  10,048.39 ft ↑↑ | VEL:   258.5 kts ↑↑ | PIT:   +0.78 deg [   + | +   ] | ROL:   +0.67 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:33:23.083 | ALT:  10,082.65 ft ↑↑ | VEL:   255.8 kts ↓↓ | PIT:   -0.87 deg [   + | +   ] | ROL:   +0.08 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:33:23.584 | ALT:  10,078.78 ft ↓↓ | VEL:   256.6 kts ↑  | PIT:   +0.39 deg [   + | +   ] | ROL:    0.00 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:33:42.610 | ALT:  10,089.78 ft ↑↑ | VEL:   251.6 kts ↓↓ | PIT:   -0.46 deg [   + | +   ] | ROL:   -0.96 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:33:43.111 | ALT:  10,092.91 ft ↑↑ | VEL:   258.2 kts ↑↑ | PIT:   -0.78 deg [   + | +   ] | ROL:   +0.44 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:33:43.612 | ALT:  10,073.65 ft ↓↓ | VEL:   258.8 kts ↑  | PIT:   +0.75 deg [   + | +   ] | ROL:   -0.49 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:33:44.113 | ALT:  10,013.39 ft ↓↓ | VEL:   255.3 kts ↓↓ | PIT:   +0.79 deg [   + | +   ] | ROL:   +0.04 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:33:44.614 | ALT:  10,078.22 ft ↑↑ | VEL:   252.1 kts ↓↓ | PIT:   +0.27 deg [   + | +   ] | ROL:   +0.79 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:33:45.115 | ALT:  10,006.45 ft ↓↓ | VEL:   255.3 kts ↑↑ | PIT:   -0.61 deg [   + | +   ] | ROL:   +0.97 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:33:45.615 | ALT:  10,040.20 ft ↑↑ | VEL:   258.6 kts ↑↑ | PIT:   -0.26 deg [   + | +   ] | ROL:   -0.63 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:33:46.116 | ALT:  10,027.96 ft ↓↓ | VEL:   257.5 kts ↓↓ | PIT:   +0.04 deg [   + | +   ] | ROL:   +0.68 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:33:46.617 | ALT:  10,093.02 ft ↑↑ | VEL:   250.9 kts ↓↓ | PIT:   -0.65 deg [   + | +   ] | ROL:   +0.16 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:33:47.117 | ALT:  10,036.61 ft ↓↓ | VEL:   255.6 kts ↑↑ | PIT:   +0.01 deg [   + | +   ] | ROL:   -0.04 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:33:47.618 | ALT:  10,003.62 ft ↓↓ | VEL:   259.4 kts ↑↑ | PIT:   +0.25 deg [   + | +   ] | ROL:   -0.11 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:33:48.119 | ALT:  10,074.67 ft ↑↑ | VEL:   259.7 kts ↑  | PIT:   -0.60 deg [   + | +   ] | ROL:   -0.18 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:33:48.620 | ALT:  10,016.95 ft ↓↓ | VEL:   258.8 kts ↓  | PIT:   -0.22 deg [   + | +   ] | ROL:   +0.42 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:33:49.120 | ALT:  10,068.74 ft ↑↑ | VEL:   256.2 kts ↓↓ | PIT:   +0.69 deg [   + | +   ] | ROL:   +0.03 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:33:49.621 | ALT:  10,071.63 ft ↑↑ | VEL:   254.2 kts ↓↓ | PIT:   -0.17 deg [   + | +   ] | ROL:   -0.88 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:33:50.122 | ALT:  10,030.35 ft ↓↓ | VEL:   253.4 kts ↓  | PIT:   -0.07 deg [   + | +   ] | ROL:   +0.74 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:33:50.623 | ALT:  10,034.20 ft ↑↑ | VEL:   250.1 kts ↓↓ | PIT:   +0.16 deg [   + | +   ] | ROL:   -0.63 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:33:51.123 | ALT:  10,068.40 ft ↑↑ | VEL:   255.9 kts ↑↑ | PIT:   -0.88 deg [   + | +   ] | ROL:   +0.20 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:33:51.624 | ALT:  10,073.05 ft ↑↑ | VEL:   253.4 kts ↓↓ | PIT:   -0.16 deg [   + | +   ] | ROL:   +0.65 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:33:52.125 | ALT:  10,098.26 ft ↑↑ | VEL:   253.5 kts ↑  | PIT:   -0.14 deg [   + | +   ] | ROL:   -0.07 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:33:52.626 | ALT:  10,098.33 ft →  | VEL:   254.2 kts ↑  | PIT:   -0.65 deg [   + | +   ] | ROL:   -0.03 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:33:53.127 | ALT:  10,022.40 ft ↓↓ | VEL:   252.1 kts ↓↓ | PIT:   -0.33 deg [   + | +   ] | ROL:   -0.99 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:33:53.627 | ALT:  10,045.42 ft ↑↑ | VEL:   259.6 kts ↑↑ | PIT:   +0.65 deg [   + | +   ] | ROL:   -0.95 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:33:54.128 | ALT:  10,070.13 ft ↑↑ | VEL:   254.5 kts ↓↓ | PIT:   -0.16 deg [   + | +   ] | ROL:   +0.66 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:33:54.629 | ALT:  10,042.98 ft ↓↓ | VEL:   252.0 kts ↓↓ | PIT:   -0.74 deg [   + | +   ] | ROL:   -0.48 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:33:55.130 | ALT:  10,064.14 ft ↑↑ | VEL:   251.5 kts ↓  | PIT:   -0.54 deg [   + | +   ] | ROL:   +0.75 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:33:55.631 | ALT:  10,033.75 ft ↓↓ | VEL:   254.7 kts ↑↑ | PIT:   +0.42 deg [   + | +   ] | ROL:   -0.16 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:33:56.131 | ALT:  10,067.15 ft ↑↑ | VEL:   254.3 kts ↓  | PIT:   -0.28 deg [   + | +   ] | ROL:   -0.48 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:33:56.632 | ALT:  10,061.69 ft ↓↓ | VEL:   251.0 kts ↓↓ | PIT:   +0.47 deg [   + | +   ] | ROL:   +0.65 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:33:57.133 | ALT:  10,030.09 ft ↓↓ | VEL:   256.4 kts ↑↑ | PIT:   +0.38 deg [   + | +   ] | ROL:   -0.78 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:33:57.634 | ALT:  10,080.15 ft ↑↑ | VEL:   251.0 kts ↓↓ | PIT:   -0.25 deg [   + | +   ] | ROL:   +0.98 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:33:58.135 | ALT:  10,087.12 ft ↑↑ | VEL:   256.8 kts ↑↑ | PIT:   +0.09 deg [   + | +   ] | ROL:   -0.80 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:33:58.635 | ALT:  10,070.51 ft ↓↓ | VEL:   254.3 kts ↓↓ | PIT:   +0.07 deg [   + | +   ] | ROL:   +0.40 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:33:59.136 | ALT:  10,092.13 ft ↑↑ | VEL:   256.9 kts ↑↑ | PIT:   +0.68 deg [   + | +   ] | ROL:   +0.67 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:33:59.637 | ALT:  10,020.15 ft ↓↓ | VEL:   253.2 kts ↓↓ | PIT:   -0.44 deg [   + | +   ] | ROL:   +0.61 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:34:00.138 | ALT:  10,056.92 ft ↑↑ | VEL:   259.5 kts ↑↑ | PIT:   +0.50 deg [   + | +   ] | ROL:   +0.04 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:34:00.638 | ALT:  10,095.63 ft ↑↑ | VEL:   254.6 kts ↓↓ | PIT:   -0.85 deg [   + | +   ] | ROL:   -0.97 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:34:01.139 | ALT:  10,070.94 ft ↓↓ | VEL:   254.1 kts ↓  | PIT:   -0.94 deg [   + | +   ] | ROL:   -0.06 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:34:01.640 | ALT:  10,075.67 ft ↑↑ | VEL:   250.8 kts ↓↓ | PIT:   +0.26 deg [   + | +   ] | ROL:   -0.04 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:34:02.141 | ALT:  10,067.50 ft ↓↓ | VEL:   252.4 kts ↑↑ | PIT:   +0.03 deg [   + | +   ] | ROL:   +0.57 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:34:02.642 | ALT:  10,044.35 ft ↓↓ | VEL:   255.1 kts ↑↑ | PIT:   +0.77 deg [   + | +   ] | ROL:   +0.12 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:34:03.143 | ALT:  10,032.58 ft ↓↓ | VEL:   258.5 kts ↑↑ | PIT:   +0.51 deg [   + | +   ] | ROL:   -0.65 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:34:03.643 | ALT:  10,046.72 ft ↑↑ | VEL:   255.5 kts ↓↓ | PIT:   -0.02 deg [   + | +   ] | ROL:   -0.21 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:34:04.144 | ALT:  10,089.29 ft ↑↑ | VEL:   250.9 kts ↓↓ | PIT:   -0.94 deg [   + | +   ] | ROL:   +0.93 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:34:04.645 | ALT:  10,020.57 ft ↓↓ | VEL:   257.3 kts ↑↑ | PIT:   +0.88 deg [   + | +   ] | ROL:   +0.35 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:34:05.146 | ALT:  10,075.51 ft ↑↑ | VEL:   259.6 kts ↑↑ | PIT:   +0.83 deg [   + | +   ] | ROL:   -0.76 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:34:05.647 | ALT:  10,087.11 ft ↑↑ | VEL:   258.5 kts ↓↓ | PIT:   +0.39 deg [   + | +   ] | ROL:   -0.79 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:34:06.147 | ALT:  10,092.69 ft ↑↑ | VEL:   259.2 kts ↑  | PIT:   +0.09 deg [   + | +   ] | ROL:   -0.17 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:34:06.649 | ALT:  10,016.85 ft ↓↓ | VEL:   251.2 kts ↓↓ | PIT:   +0.42 deg [   + | +   ] | ROL:   -0.95 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:34:07.150 | ALT:  10,075.59 ft ↑↑ | VEL:   253.9 kts ↑↑ | PIT:   -0.09 deg [   + | +   ] | ROL:   +0.91 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:34:07.650 | ALT:  10,031.63 ft ↓↓ | VEL:   258.1 kts ↑↑ | PIT:   +0.43 deg [   + | +   ] | ROL:   -0.21 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:34:08.151 | ALT:  10,093.68 ft ↑↑ | VEL:   251.9 kts ↓↓ | PIT:   +0.71 deg [   + | +   ] | ROL:   -0.83 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:34:08.652 | ALT:  10,076.90 ft ↓↓ | VEL:   253.6 kts ↑↑ | PIT:   -0.91 deg [   + | +   ] | ROL:   +0.13 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:34:09.153 | ALT:  10,075.30 ft ↓↓ | VEL:   257.6 kts ↑↑ | PIT:   +0.89 deg [   + | +   ] | ROL:   -0.11 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:34:09.654 | ALT:  10,087.85 ft ↑↑ | VEL:   250.5 kts ↓↓ | PIT:   +0.95 deg [   + | +   ] | ROL:   -0.14 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:34:10.155 | ALT:  10,079.23 ft ↓↓ | VEL:   253.7 kts ↑↑ | PIT:   +0.64 deg [   + | +   ] | ROL:   -0.70 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:34:10.656 | ALT:  10,012.31 ft ↓↓ | VEL:   251.3 kts ↓↓ | PIT:   +0.12 deg [   + | +   ] | ROL:   -0.70 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:34:11.157 | ALT:  10,095.55 ft ↑↑ | VEL:   258.2 kts ↑↑ | PIT:   -0.85 deg [   + | +   ] | ROL:   +0.03 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:34:11.658 | ALT:  10,025.75 ft ↓↓ | VEL:   259.1 kts ↑  | PIT:   +0.25 deg [   + | +   ] | ROL:   +0.67 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:34:12.159 | ALT:  10,026.20 ft ↑  | VEL:   257.2 kts ↓↓ | PIT:   -0.50 deg [   + | +   ] | ROL:   +0.35 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:34:12.660 | ALT:  10,047.21 ft ↑↑ | VEL:   253.3 kts ↓↓ | PIT:   -0.28 deg [   + | +   ] | ROL:   -0.58 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:34:13.161 | ALT:  10,014.01 ft ↓↓ | VEL:   258.3 kts ↑↑ | PIT:   -0.65 deg [   + | +   ] | ROL:   -0.21 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:34:13.661 | ALT:  10,095.56 ft ↑↑ | VEL:   254.1 kts ↓↓ | PIT:   -0.10 deg [   + | +   ] | ROL:   -0.71 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:34:14.162 | ALT:  10,071.64 ft ↓↓ | VEL:   259.9 kts ↑↑ | PIT:   +0.38 deg [   + | +   ] | ROL:   -0.70 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:34:14.663 | ALT:  10,013.68 ft ↓↓ | VEL:   254.9 kts ↓↓ | PIT:   +0.54 deg [   + | +   ] | ROL:   +0.05 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:34:15.164 | ALT:  10,061.84 ft ↑↑ | VEL:   252.3 kts ↓↓ | PIT:   +0.41 deg [   + | +   ] | ROL:   +0.24 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:34:15.666 | ALT:  10,072.36 ft ↑↑ | VEL:   256.6 kts ↑↑ | PIT:   -0.90 deg [   + | +   ] | ROL:   +0.23 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:34:16.166 | ALT:  10,085.61 ft ↑↑ | VEL:   255.5 kts ↓↓ | PIT:   +0.62 deg [   + | +   ] | ROL:   -0.03 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:34:16.667 | ALT:  10,045.41 ft ↓↓ | VEL:   253.0 kts ↓↓ | PIT:   +0.77 deg [   + | +   ] | ROL:   -0.24 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:34:17.168 | ALT:  10,097.02 ft ↑↑ | VEL:   252.4 kts ↓  | PIT:   -0.23 deg [   + | +   ] | ROL:   -0.84 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:34:17.669 | ALT:  10,027.13 ft ↓↓ | VEL:   254.2 kts ↑↑ | PIT:   +0.16 deg [   + | +   ] | ROL:   -0.79 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:34:18.169 | ALT:  10,020.27 ft ↓↓ | VEL:   259.8 kts ↑↑ | PIT:   -0.09 deg [   + | +   ] | ROL:   -0.34 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:34:18.681 | ALT:  10,004.89 ft ↓↓ | VEL:   255.5 kts ↓↓ | PIT:   -0.65 deg [   + | +   ] | ROL:   +0.65 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:34:19.182 | ALT:  10,071.80 ft ↑↑ | VEL:   255.3 kts ↓  | PIT:   -0.87 deg [   + | +   ] | ROL:   +0.60 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:34:19.683 | ALT:  10,037.14 ft ↓↓ | VEL:   253.3 kts ↓↓ | PIT:   +0.40 deg [   + | +   ] | ROL:   -0.70 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:34:20.184 | ALT:  10,036.81 ft ↓  | VEL:   259.0 kts ↑↑ | PIT:   +0.59 deg [   + | +   ] | ROL:   -0.26 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:34:20.686 | ALT:  10,054.72 ft ↑↑ | VEL:   250.7 kts ↓↓ | PIT:   +0.22 deg [   + | +   ] | ROL:   +0.55 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:34:21.187 | ALT:  10,016.87 ft ↓↓ | VEL:   257.2 kts ↑↑ | PIT:   -0.97 deg [   + | +   ] | ROL:   -0.48 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:34:21.688 | ALT:  10,075.60 ft ↑↑ | VEL:   257.4 kts ↑  | PIT:   -0.28 deg [   + | +   ] | ROL:   -0.85 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:34:22.188 | ALT:  10,075.71 ft ↑  | VEL:   258.7 kts ↑↑ | PIT:   +0.91 deg [   + | +   ] | ROL:   -0.49 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:34:22.689 | ALT:  10,026.11 ft ↓↓ | VEL:   252.1 kts ↓↓ | PIT:   -0.10 deg [   + | +   ] | ROL:   -0.02 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:34:23.190 | ALT:  10,064.71 ft ↑↑ | VEL:   254.5 kts ↑↑ | PIT:   -0.89 deg [   + | +   ] | ROL:   +0.28 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:34:23.691 | ALT:  10,055.42 ft ↓↓ | VEL:   254.0 kts ↓  | PIT:   -0.74 deg [   + | +   ] | ROL:   +0.83 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:34:24.191 | ALT:  10,051.39 ft ↓↓ | VEL:   255.8 kts ↑↑ | PIT:   -0.76 deg [   + | +   ] | ROL:   +0.09 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:34:24.692 | ALT:  10,032.58 ft ↓↓ | VEL:   253.3 kts ↓↓ | PIT:   +0.06 deg [   + | +   ] | ROL:   +0.04 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:34:25.193 | ALT:  10,066.17 ft ↑↑ | VEL:   259.1 kts ↑↑ | PIT:   -0.38 deg [   + | +   ] | ROL:   -0.97 deg [   + | +   ] | [WARN] (VEL)           
